Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[JUL]_[N]_Card_Oferta ok,2026-08-04,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,49.72,5131,3689,34,146.235.294,Conversas por mensagem iniciadas,6,828.666.667,2026-08-04,2026-08-04,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-04,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,48.76,4454,2985,68,71.705.882,Conversas por mensagem iniciadas,5,9.752,2026-08-04,2026-08-04,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-03,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,5.87,363,350,1,5.87,,,,2026-08-03,2026-08-03,
[JUL]_[N]_Card_Oferta ok,2026-08-03,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,38.92,2840,1899,23,169.217.391,Conversas por mensagem iniciadas,3,1.297.333.333,2026-08-03,2026-08-03,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-03,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,41.47,4175,2751,67,61.895.522,Conversas por mensagem iniciadas,8,518.375,2026-08-03,2026-08-03,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-02,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,40.66,6438,4234,102,39.862.745,Conversas por mensagem iniciadas,5,8.132,2026-08-02,2026-08-02,
[JUL]_[N]_Card_Oferta ok,2026-08-02,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,49.26,4780,3232,27,182.444.444,,,,2026-08-02,2026-08-02,
[JUL]_[N]_Card_Oferta ok,2026-08-01,inactive,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,23.25,1930,1364,10,2.325,,,,2026-08-01,2026-08-01,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-01,active,campaign,AUTOPLUS [FORD] JOAÇABA,865012117311456,27.13,4246,2842,74,36.662.162,Conversas por mensagem iniciadas,3,904.333.333,2026-08-01,2026-08-01,
,,,,AUTOPLUS [FORD] LAGES,1439357536110942,3834.87,459385,143090,6969,55.027.551,mixed,,,2026-08-01,2026-08-26,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-26,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,26.26,542,392,16,164.125,Conversas por mensagem iniciadas,4,6.565,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-26,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,6.48,683,593,10,648,Conversas por mensagem iniciadas,1,6.48,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-26,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,20.08,1495,1147,19,105.684.211,Conversas por mensagem iniciadas,1,20.08,2026-08-26,2026-08-26,
[AGO]_[SN]_Card_Condição - Lote,2026-08-26,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,18.94,1606,1349,10,1.894,Conversas por mensagem iniciadas,2,9.47,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-26,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,46.6,4362,3453,53,87.924.528,Conversas por mensagem iniciadas,3,1.553.333.333,2026-08-26,2026-08-26,
[AGO]_[SN]_Card_Condição - Lote,2026-08-25,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,35.46,1930,1582,13,272.769.231,Conversas por mensagem iniciadas,1,35.46,2026-08-25,2026-08-25,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-25,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,91.64,7983,5679,78,117.487.179,Conversas por mensagem iniciadas,7,1.309.142.857,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-25,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,49.07,3482,2375,49,100.142.857,Conversas por mensagem iniciadas,7,07.01,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-25,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,14,1518,1316,23,60.869.565,Conversas por mensagem iniciadas,2,7,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-25,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,53.16,1118,754,38,139.894.737,Conversas por mensagem iniciadas,6,8.86,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-24,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,39.6,863,664,29,136.551.724,Conversas por mensagem iniciadas,5,7.92,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-24,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,11.43,1299,1121,10,1.143,,,,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-24,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,42.08,3742,2581,61,68.983.607,Conversas por mensagem iniciadas,4,10.52,2026-08-24,2026-08-24,
[AGO]_[SN]_Card_Condição - Lote,2026-08-24,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,36.22,986,779,14,258.714.286,Conversas por mensagem iniciadas,5,7.244,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-24,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,95.09,10684,7737,91,104.494.505,Conversas por mensagem iniciadas,9,1.056.555.556,2026-08-24,2026-08-24,
[AGO]_[SN]_Card_Condição - Lote,2026-08-23,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,53.87,1945,1483,18,299.277.778,Conversas por mensagem iniciadas,2,26.935,2026-08-23,2026-08-23,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-23,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,92.46,8037,5554,61,15.157.377,Conversas por mensagem iniciadas,4,23.115,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-23,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,55.87,1133,837,45,124.155.556,Conversas por mensagem iniciadas,7,798.142.857,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-23,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,52.12,3037,2025,40,1.303,Conversas por mensagem iniciadas,4,13.03,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-23,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,12.89,1224,996,19,67.842.105,Conversas por mensagem iniciadas,2,6.445,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-22,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,35.76,723,544,22,162.545.455,Conversas por mensagem iniciadas,2,17.88,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-22,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,6.29,743,650,9,69.888.889,,,,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-22,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,38.9,2472,1756,37,105.135.135,Conversas por mensagem iniciadas,4,9.725,2026-08-22,2026-08-22,
[AGO]_[SN]_Card_Condição - Lote,2026-08-22,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,37.45,1675,1398,9,416.111.111,Conversas por mensagem iniciadas,1,37.45,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-22,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,74.52,6193,4309,52,143.307.692,Conversas por mensagem iniciadas,2,37.26,2026-08-22,2026-08-22,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-21,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,27.71,447,337,21,131.952.381,Conversas por mensagem iniciadas,3,923.666.667,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-21,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,7.4,580,492,6,123.333.333,,,,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-21,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,31.8,2149,1522,39,81.538.462,Conversas por mensagem iniciadas,5,6.36,2026-08-21,2026-08-21,
[AGO]_[SN]_Card_Condição - Lote,2026-08-21,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,25.23,1204,971,5,5.046,Conversas por mensagem iniciadas,2,12.615,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-21,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,54.26,4236,2939,39,139.128.205,Conversas por mensagem iniciadas,5,10.852,2026-08-21,2026-08-21,
[AGO]_[SN]_Card_Condição - Lote,2026-08-20,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,21.26,795,646,5,4.252,Conversas por mensagem iniciadas,2,10.63,2026-08-20,2026-08-20,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-20,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,51.8,3955,2741,39,132.820.513,Conversas por mensagem iniciadas,2,25.9,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-20,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,10.44,916,785,14,74.571.429,Conversas por mensagem iniciadas,1,10.44,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-20,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,44.73,3238,2071,55,81.327.273,Conversas por mensagem iniciadas,4,11.1825,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-20,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,22.24,427,309,13,171.076.923,,,,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-19,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,25.25,554,425,11,229.545.455,Conversas por mensagem iniciadas,5,05.05,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-19,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,8.76,858,720,16,5.475,Conversas por mensagem iniciadas,2,4.38,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-19,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,40.76,3628,2370,42,97.047.619,Conversas por mensagem iniciadas,3,1.358.666.667,2026-08-19,2026-08-19,
[AGO]_[SN]_Card_Condição - Lote,2026-08-19,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,22.18,1011,817,8,2.7725,Conversas por mensagem iniciadas,1,22.18,2026-08-19,2026-08-19,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-19,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,45.86,4192,3132,28,163.785.714,Conversas por mensagem iniciadas,1,45.86,2026-08-19,2026-08-19,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-18,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,27.64,549,434,21,131.619.048,Conversas por mensagem iniciadas,2,13.82,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-18,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,13.68,1156,1001,14,97.714.286,Conversas por mensagem iniciadas,2,6.84,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-18,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,47.41,3528,2367,56,84.660.714,Conversas por mensagem iniciadas,2,23.705,2026-08-18,2026-08-18,
[AGO]_[SN]_Card_Condição - Lote,2026-08-18,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,22.72,1191,996,6,378.666.667,Conversas por mensagem iniciadas,1,22.72,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-18,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,62.91,5905,4386,52,120.980.769,Conversas por mensagem iniciadas,6,10.485,2026-08-18,2026-08-18,
[AGO]_[SN]_Card_Condição - Lote,2026-08-17,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,20.79,900,730,7,2.97,Conversas por mensagem iniciadas,2,10.395,2026-08-17,2026-08-17,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-17,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,3.63,202,185,1,3.63,,,,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-17,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,59.35,5900,4317,58,102.327.586,Conversas por mensagem iniciadas,7,847.857.143,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-17,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,41.74,3661,2451,50,8.348,Conversas por mensagem iniciadas,4,10.435,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-17,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,11.53,1216,1031,9,128.111.111,,,,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-17,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,22.89,578,440,8,286.125,Conversas por mensagem iniciadas,2,11.445,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-16,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,19.77,739,564,14,141.214.286,Conversas por mensagem iniciadas,4,4.9425,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-16,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,11.78,1643,1376,25,4.712,,,,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-16,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,34.54,3478,2241,51,6.772.549,Conversas por mensagem iniciadas,5,6.908,2026-08-16,2026-08-16,
[AGO]_[SN]_Card_Condição - Lote,2026-08-16,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,21.16,1095,879,8,2.645,Conversas por mensagem iniciadas,2,10.58,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-16,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,49.87,5153,3813,49,10.177.551,Conversas por mensagem iniciadas,4,12.4675,2026-08-16,2026-08-16,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-16,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,10.3,722,656,4,2.575,Conversas por mensagem iniciadas,1,10.3,2026-08-16,2026-08-16,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-15,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,11.65,322,247,3,388.333.333,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-15,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,5.32,742,656,9,59.111.111,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-15,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,29.17,2650,1758,39,74.794.872,Conversas por mensagem iniciadas,3,972.333.333,2026-08-15,2026-08-15,
[AGO]_[SN]_Card_Condição - Lote,2026-08-15,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,12.17,808,667,12,101.416.667,Conversas por mensagem iniciadas,1,12.17,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-15,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,43.85,4384,3226,33,132.878.788,Conversas por mensagem iniciadas,2,21.925,2026-08-15,2026-08-15,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-15,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,5.21,354,330,,,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-14,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,20.18,497,347,9,224.222.222,Conversas por mensagem iniciadas,1,20.18,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-14,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,7.71,878,702,11,70.090.909,Conversas por mensagem iniciadas,2,3.855,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-14,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,35.47,3310,2192,43,82.488.372,Conversas por mensagem iniciadas,4,8.8675,2026-08-14,2026-08-14,
[AGO]_[SN]_Card_Condição - Lote,2026-08-14,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,17.56,842,681,11,159.636.364,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-14,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,46.54,3695,2490,32,1.454.375,Conversas por mensagem iniciadas,5,9.308,2026-08-14,2026-08-14,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-14,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,6.7,378,338,1,6.7,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-13,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,14.97,478,349,6,2.495,Conversas por mensagem iniciadas,2,7.485,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-13,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,8.66,879,716,8,1.0825,Conversas por mensagem iniciadas,1,8.66,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-13,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,36.49,3110,2027,45,81.088.889,Conversas por mensagem iniciadas,6,608.166.667,2026-08-13,2026-08-13,
[AGO]_[SN]_Card_Condição - Lote,2026-08-13,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,16.39,787,636,3,546.333.333,Conversas por mensagem iniciadas,1,16.39,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-13,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,49.79,3449,2291,41,121.439.024,Conversas por mensagem iniciadas,12,414.916.667,2026-08-13,2026-08-13,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-13,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,10.35,421,381,1,10.35,Conversas por mensagem iniciadas,1,10.35,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-12,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,53.61,3513,2320,24,223.375,Conversas por mensagem iniciadas,3,17.87,2026-08-12,2026-08-12,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-12,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,12.04,750,676,2,06.02,Conversas por mensagem iniciadas,1,12.04,2026-08-12,2026-08-12,
[AGO]_[SN]_Card_Condição - Lote,2026-08-12,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,22.7,1057,776,2,11.35,,,,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-12,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,45.09,4314,2734,64,70.453.125,Conversas por mensagem iniciadas,10,4.509,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-12,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,9.93,1168,971,15,662,Conversas por mensagem iniciadas,2,4.965,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-12,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,22.84,707,489,6,380.666.667,,,,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-11,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,24.68,792,540,7,352.571.429,,,,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-11,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,14.79,1710,1418,24,61.625,Conversas por mensagem iniciadas,1,14.79,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-11,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,52.37,4461,3168,60,87.283.333,Conversas por mensagem iniciadas,6,872.833.333,2026-08-11,2026-08-11,
[AGO]_[SN]_Card_Condição - Lote,2026-08-11,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,27.67,1504,1178,9,307.444.444,,,,2026-08-11,2026-08-11,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-11,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,56.64,4540,3074,29,195.310.345,Conversas por mensagem iniciadas,6,9.44,2026-08-11,2026-08-11,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-11,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,14.94,741,664,1,14.94,,,,2026-08-11,2026-08-11,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-10,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,12.78,616,561,4,3.195,Conversas por mensagem iniciadas,1,12.78,2026-08-10,2026-08-10,
[AGO]_[N]_Vt_Oferta_M/T/R,2026-08-10,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,12.65,443,338,4,3.1625,Conversas por mensagem iniciadas,2,6.325,2026-08-10,2026-08-10,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-10,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,11.86,1074,900,13,91.230.769,Conversas por mensagem iniciadas,1,11.86,2026-08-10,2026-08-10,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-10,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,41.49,2782,1746,60,6.915,Conversas por mensagem iniciadas,4,10.3725,2026-08-10,2026-08-10,
[AGO]_[SN]_Card_Condição - Lote,2026-08-10,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,25.2,1219,1008,12,2.1,Conversas por mensagem iniciadas,3,8.4,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-10,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,42.11,3497,2416,29,145.206.897,Conversas por mensagem iniciadas,3,1.403.666.667,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-09,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,19.8,2178,1434,17,116.470.588,Conversas por mensagem iniciadas,3,6.6,2026-08-09,2026-08-09,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-09,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,7.93,728,656,2,3.965,,,,2026-08-09,2026-08-09,
[AGO]_[SN]_Card_Condição - Lote,2026-08-09,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,18.21,1384,1102,8,227.625,Conversas por mensagem iniciadas,2,9.105,2026-08-09,2026-08-09,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-09,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,39.76,4138,2742,66,60.242.424,Conversas por mensagem iniciadas,6,662.666.667,2026-08-09,2026-08-09,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-09,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,11.69,1194,947,13,89.923.077,,,,2026-08-09,2026-08-09,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-08,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,9.42,943,754,10,942,Conversas por mensagem iniciadas,1,9.42,2026-08-08,2026-08-08,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-08,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,27.32,2199,1376,49,55.755.102,Conversas por mensagem iniciadas,4,6.83,2026-08-08,2026-08-08,
[AGO]_[SN]_Card_Condição - Lote,2026-08-08,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,12.89,603,486,8,161.125,Conversas por mensagem iniciadas,3,429.666.667,2026-08-08,2026-08-08,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-08,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,12.27,957,630,3,04.09,,,,2026-08-08,2026-08-08,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-08,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,11.29,783,686,2,5.645,,,,2026-08-08,2026-08-08,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-07,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,2.86,278,263,2,1.43,Conversas por mensagem iniciadas,1,2.86,2026-08-07,2026-08-07,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-07,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,32.76,1859,1225,33,99.272.727,Conversas por mensagem iniciadas,6,5.46,2026-08-07,2026-08-07,
[AGO]_[SN]_Card_Condição - Lote,2026-08-07,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,23.31,1137,826,11,211.909.091,Conversas por mensagem iniciadas,2,11.655,2026-08-07,2026-08-07,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-07,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,23.16,1222,721,9,257.333.333,,,,2026-08-07,2026-08-07,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-07,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,6.97,528,489,13,53.615.385,Conversas por mensagem iniciadas,2,3.485,2026-08-07,2026-08-07,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-07,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,09.06,3833,2980,73,12.410.959,Cliques no link,73,12.410.959,2026-08-07,2026-08-07,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-06,active,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,23.89,1393,772,4,5.9725,Conversas por mensagem iniciadas,2,11.945,2026-08-06,2026-08-06,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-06,inactive,campaign,AUTOPLUS [FORD] LAGES,1439357536110942,39.74,16950,11545,308,12.902.597,Cliques no link,308,12.902.597,2026-08-06,2026-08-06,
